True Label,Answer,Prob,Prediction,Label=Prediction
1, 'i would recommend consulting with a lawyer  the lawyer will need to pull up the federal docket sheet for the case on the electronic court system to learn the exact statutes under which you were charged',0.52900171,1,TRUE
1, 'unless the city signed a release accepting the negotiated restitution as full payment',0.88439482,1,TRUE
1, 'if you were defaulted you have two options you can wait and hope the sheriff doesnt show up',0.83168167,1,TRUE
1, 'i have had this issue come up multiple times and my experience is that most judges have no problem having the minor child covered on multiple plans  it does not hurt to have the child added to your plan and would only be seen as an additional benefit  if you are asking to have one plan implemented over another one',0.74807316,1,TRUE
1, 'i cant spend the time here this morning working through your math',0.80752486,1,TRUE
0, 'it sounds like you definitely have a case  feel free to give me a call for a free consultation  sincerely',0.00315326,0,TRUE
0, 'the apportionment of fault would be a finding made by the jury or the court if the jury or the court came in at 100 as you believe',0.66957426,1,FALSE
1, 'yes of course heyou can hire another attorney  but note there will be the cost of bringing the new attorney up to speed   you will have to reach out to attorneys in your area  you can use avvos find an attorney link  avvo rules prevent our reaching out to you',0.077580169,0,FALSE
1, 'the summons may be facially insufficient but you should have an attorney review the summons as well as any additional supporting depositions most attorneys offer a free consultation',0.81426179,1,TRUE
1, 'you always have the option of applying for the r1 visa stamp at a us consulate in either canada or mexico as a third country national tcn  most',0.95963025,1,TRUE
1, 'you may have a case against the landlord',0.3673628,0,FALSE
1, 'mortgage companies and banks are ridiculous these days  the power of attorney does not expire unless the terms of the document state that it does  the notary expiration is not relevant it is just when the notary needs to renew their notary license  all a notary does is collect information to attest the person signing is the person they say they are',0.95631206,1,TRUE
0, 'if you feel the officer acted inappropriately them you should contact the internal affairs division of the agency that arrested you and file a report against him if the charges have been dropped my office can expunge your arrest record feel free to contact my office for a free consultation  wwwcolleenglenncom',0.001093973,0,TRUE
1, 'first',0.50571018,1,TRUE
1, 'you need to meet with a family law attorney right away these matters are complicated without an attorney it could take you more than six months to get the car back and you may not get it back at all if she has sold it then you may only get an offset toward the marital settlement',0.79863727,1,TRUE
0, 'she can certainly sue him  whether she will win is another question  you havent provided enough information to determine the validity of such a claim',0.8946501,1,FALSE
0, 'i do not think this is a problem that cannot be solved  if you have an attorney helping you with the divorce',0.10828227,0,TRUE
1, 'i agree with the other two attorneys who responded before me if in the poa',0.4307062,0,FALSE
0, 'it sounds to me that you have multiple issues happening here from what i am gathering',0.28237334,0,TRUE
0, 'theres an excellent chance of the charge being reduced to a wet reckless still alcohol related',0.75295478,1,FALSE
1, 'it appears the uscis has decided to take another look at the case keep in mind that the uscis has the statutory authority to revoke any petition for good and sufficient cause however',0.97190124,1,TRUE
0, 'i agree with the other attorney responses that you absolutely need a lawyer  you should see a doctor if you have any pain or medical difficulties   in addition to the other answers here',0.049901623,0,TRUE
1, 'you are on the right track by setting up a special needs trust snt for your daughter  yes',0.97057009,1,TRUE
0, 'it is not going to be easy you need to seek out an immigration attorney to review your case there is a good chance you have no chance but to be sure try to schedule a consultation many people offer those of the phone for a very modest fee',0.13574235,0,TRUE
1, 'special rules apply to students as concerns the 310 year bar  you should be ok  but  do not use your ap  wait for the pd to become current  again',0.95335513,1,TRUE
0, 'interesting question  i too am curious        henry lebensbaum esq 300 brickstone sq ste 201 andover',0.002323397,0,TRUE
1, 'the penalty means that you have to wait until the penalty period runs before you will get medicaid please consult an elder law attorney in the state where you live each state has different guidelines there are ways to invest the money so that you will qualify  medicaid qualilfying annuities',0.94856262,1,TRUE
1, 'in illinois',0.50186646,1,TRUE
1, 'you cannot be subpoened by a texas court and forced to appear  is ignoring the situation the best decision  probably not',0.65575945,1,TRUE
0, 'i know that you really want an answer to your question  however',0.032460008,0,TRUE
1, 'that depends if you are from  anywhere other than mexico the current processing time is a little over two years for mexicans',0.64102191,1,TRUE
0, 'assuming you are 21',0.54271203,1,FALSE
1, 'for better or worse',0.53211111,1,TRUE
0, 'get a lawyer to fight the child support and visitation  we would be glad to help  give us a call',0.072068661,0,TRUE
1, 'it sounds like you are dealing with the courts in tennessee you should consult with an attorney who practices in that state',0.21449159,0,FALSE
1, 'i read the other answers and dont think they fully answer your questions  the answer is simple  he hires a lawyer i hope that the word hires is not a dirty word and they do a petition for name change and a separate child support suit  yes',0.93985152,1,TRUE
0, 'a couple different scenarios may be presenting first',0.79420382,1,FALSE
1, 'there is no such thing as a lawyer with connections inside the asylum office pushing things through my client has also been waiting since 2013 for his interview results uscis does not have to speed things up they do not have to help you immigrants have privileges not rights you cannot force them to do anything  why didnt you hire an attorney  if you contact the office all they will tell you is that your case is pending and you will receive a decision through the mail',0.24410401,0,FALSE
0, 'this definitely seems like a ticket you could successfully fight and win in court  as for the speed ticket',0.3544752,0,TRUE
1, 'every abusive marriage that i have helped end with a divorce at some point includes a threat from the abusive spouse that',0.72563535,1,TRUE
1, 'in georgia',0.50186646,1,TRUE
0, 'i am sorry to hear that you are unhappy with the representation that you are recieving  you can fire your attorney at any time  however',0.16433673,0,TRUE
1, 'the statute of limitations has passed but that doesnt mean that you cant do something about it especially if this person is still around children as a counselor meet with an attorney sometimes a lawsuit is not the only answer',0.83731937,1,TRUE
1, 'do you own outright a car that does run',0.74671084,1,TRUE
0, 'i know that you really want an answer to your question  however',0.032460008,0,TRUE
0, 'yes',0.50571018,1,FALSE
1, 'unless the district attorney decides not to charge him he will have to wait until his case is complete for him to be handed over to ice even if he had a bond now he would not be released he will have the ability to either get a bond or request a bond once in ice custody however',0.90376878,1,TRUE
0, 'i am not sure what your question is are you asking if they can do so the answer is normally yes most employees in co are at will employees and they can cut salaries',0.81605518,1,FALSE
0, 'your best course of action contact a local attorney',0.026836963,0,TRUE
0, 'i know that you really want an answer to your question  however',0.032460008,0,TRUE
0, 'you will need to hire an attorney as soon as possibleeven with the armed robbery being dismissed  i assume at the preliminary hearing level  you are still looking at 25 years of possible jail time btw  armed robbery is a mandatory 10 years to serve if convicted it is in your interest to have someone to begin to investigate the facts as soon as possible for your defense  feel free to contact me should you need more information or advice  with regards',0.002726966,0,TRUE
0, 'i handle these all the time and can resolve it in a way that wont harm you  are you charged with the misdemeanor feel free to email me directly',0.008049578,0,TRUE
0, 'whatever the precipitating events',0.66895539,1,FALSE
0, 'no',0.50571018,1,FALSE
1, 'sure',0.50571018,1,TRUE
0, 'right now in florida there are so many lawyers claiming to be foreclosure defense experts',0.90011775,1,FALSE
0, 'i agree with my colleague you should consult an experienced immigration attorney for this matter you may schedule a consultation with an immigration lawyer in your area',0.008179588,0,TRUE
0, 'please see my other responses to your other questions',0.065152131,0,TRUE
0, 'assuming none of the very limited exceptions to the rule apply to your friends employment situation',0.63319743,1,FALSE
1, 'i agree with mr harkess that you post rambles the biggest concern is having you do porn videos for legal services which is unethical and illegal and should be reported to the attorney regulation counsel of the co supreme court you are ultimately responsible for knowing your court dates and showing up for them',0.70191574,1,TRUE
1, 'you have not provided enough information to give you an opinion  is there a court order in effect if so',0.33441612,0,FALSE
1, 'your question depends on what court your wife has brought you to  if 1 you have been in family court and 2 you are identified as the defendant under the caption ',0.76388466,1,TRUE
0, 'as a fl tax attorney mr tomas knows nothing more about wv law than any moron off the street  you should treat his answers with caution and hope that a wv attorney will chime in',0.027234461,0,TRUE
0, 'i agree with the advice from ms ryan  i believe you have a viable case  you need to gather the records and see an attorney  if you need help in finding one',0.071706146,0,TRUE
1, 'there are numerous ways to do this depending on 1 whether i94 is expired 2 whether you wish to port or consular process etc  consult with an attorney to understand the options you have and accordingly decide how you wish to proceed',0.35607731,0,FALSE
1, 'no',0.50571018,1,TRUE
0, 'please follow the link below for this information',0.051043332,0,TRUE
0, 'if you have a serious question',0.56817538,1,FALSE
0, 'sole custody     means you wish to restrict his rights of possession and make all decisions concerning your child    terminating parental rights    means you wish to     become the sole person with any rights of possession   both approaches will generally require the advice of an attorney',0.8603006,1,FALSE
1, 'you need to speak to an experienced family law attorney  is the psychologist a therapist',0.4957934,0,FALSE
1, 'i represented a 20 year old man with a fake id who broke his neck in an accident after leaving the bar we got him the bars 3',0.81322366,1,TRUE
1, 'hopefully you kept a copy of the asylum application since you seem to be in ontario and not too far from the anaheim asylum office',0.86335498,1,TRUE
1, 'the answer depends on the circumstances if the first will was submitted to probate in solemn form and the appropriate persons received notice before it was probated you have a very limited time to contest the will or submit another will if the will was probated in common form the time is not as limited you should contact an attorney who handles probate and will contest cases as soon as possible',0.87535727,1,TRUE
0, 'remember the avvo forum is not here for complete legal advice per avvo terms of use that can only be done through a consultation with an attorney you hire use the find a lawyer tool to hire a top rated 10 lawyer for your needed legal advice good luck to you',0.006905257,0,TRUE
0, 'legal fees will vary depending upon the specific facts of your case and the experience level of the attorney you decide to retain  click on the link below for help on what to look for when retaining immigration counsel',0.38179553,0,TRUE
1, 'if the order was written with only one payee',0.59284908,1,TRUE
1, 'dear lancaster tenant  i am an attorney licensed in new york state i do not practice in pennsylvania the lease you claim you signed under duress may be your lifeline your landlord coworker',0.49035358,0,FALSE
1, 'you are dealing with a case involving the uniform custody act which all states have adopted  there is a procedure in that statute that details the documents you have to file in your new state and the requirements for serving the father of the children  he has a chance to object to the transfer of jurisdiction and the judges from the two states will then make findings as to which state should deal with any future custodyparenting time issues  this is a complicated area of the law and an experience attorney needs to be involved for you',0.95839226,1,TRUE
1, 'as a juvenile',0.57056487,1,TRUE
0, 'i agree  no  you have gotten good guidance from the other lawyers  we are sorry to hear about your issue you can find a great local lawyer to investigate the situation right here avvo has an excellent find a lawyer tool to locate a toprated attorney near you who offers a free consultation hopefully',0.000262933,0,TRUE
0, 'please fee free to contact our office for a free consultation of your claim for breach of contract',0.002791151,0,TRUE
1, 'normally',0.50571018,1,TRUE
0, 'i can tell this is a difficult time what she need a full consultation with an attorney who cares and will fight for her good luck',0.3275584,0,TRUE
0, 'by mainstream lawyer',0.49680951,0,TRUE
0, 'every case is different',0.59340823,1,FALSE
1, 'retain locally experienced criminal defense counsel to assist in the driving without a license case  were the bank statements seized or only viewed',0.61610055,1,TRUE
1, 'yes here is the page on the uscis site httpwwwuscisgovgreencardgreencardthroughfamilygreencardimmediaterelativeuscitizen  he really should get legal advice and not do it on his own and there is the issue of the affidavit of support  if he is earning less than about 20k a year',0.86039555,1,TRUE
0, 'no you are not able to sue you can only get workers comp benefits you need to call a workers comp specialist i will be glad to talk to you 4043650102',0.24916287,0,TRUE
0, 'yes',0.50571018,1,FALSE
1, 'unfortunately',0.50571018,1,TRUE
0, 'you would need to contact a consumer protection or litigation attorney   did you ever receive title to the vehicle',0.94198,1,FALSE
0, 'you should have a lawyer drafting papers for you there is too much here to summerize',0.3584224,0,TRUE
0, 'call our offices for a free consultation i have found in my experience that hoas are extremely aggressive and a lot of the time violate collection statutes you very well may have a claim and not know it',0.033069681,0,TRUE
0, 'i would gladly have an initial consultation with you to review your situation and determine what options',0.2359836,0,TRUE
1, 'so long as the kids remain eligible',0.90554523,1,TRUE
0, 'that is a question that should have been asked prior to starting the relationship if you think it might be wrong',0.73666787,1,FALSE
0, '1 cup rolled oats  13 cup margarine  1 cup boiling water  34 cup cornmeal  2 teaspoons white sugar  2 teaspoons beef bouillon granules  12 cup milk  1 cup shredded cheddar cheese  1 egg',0.9755432,1,FALSE
1, 'typically',0.50571018,1,TRUE
0, 'prior reply contains inaccurate statement and should be discounted   i suggest that you pay to confer with a very wellexperienced attorney at this time so that she can advise you in detail  i suggest that you do your best to prepare for her a breakdown of your finances',0.38630205,0,TRUE
0, 'you should talk to a local work comp attorney like me',0.26153377,0,TRUE
1, 'it is not possible to know whether there has been a deviation in the standard of care which was a substantial factor in your injuries based on your post  generally medical malpractice attorneys will look at the abdominal surgeries and see whether there were any surgical techniques or procedures that were done below the standard of care  this could result in a bowel injury ',0.12312586,0,FALSE
1, 'the statute provides that domestic violence injunctions can be taken into consideration  florida does not have custody',0.94825298,1,TRUE
0, 'glitch please repost',0.21935672,0,TRUE
0, 'i suggest you consult with a nevada criminal lawyer with experience in these types of issues ie',0.038742959,0,TRUE
0, 'you can go on vacation with your grandson unless there is something specific in your guardianship papers that prevents this  usually',0.632779,1,FALSE
0, 'if you were not exempt',0.74434233,1,FALSE
0, 'the answer is yes one year suspension for refusal you have ten days to request a hearing and challenge the suspension in the meantime',0.74636561,1,FALSE
0, 'the case will not be dropped for that reason  if you do not show up',0.48526651,0,TRUE
0, 'generally speaking',0.5088203,1,FALSE
1, 'much more information is needed to answer this question properly has he violated the terms of his parole at any time where did this take place does your son have any further criminal violations since then',0.90013683,1,TRUE
0, 'creating',0.50571018,1,FALSE
0, 'it depends on how mississippi regulates protection and restraining orders sometimes you can get a restraining order in your own state',0.72078562,1,FALSE
1, 'thanks for your question recently',0.54140627,1,TRUE
0, 'try your local small claims court the court clerks can be very helpful getting you started',0.31659302,0,TRUE
0, 'reverse discriminiation is very difficult subject the united states supreme court currently is considering a case which is expected to clarify the state of the law the decision should be announced within the next two weeks',0.88922679,1,FALSE
0, 'the das are reluctant to drop charges in these cases',0.50609648,1,FALSE
1, 'sorry',0.50571018,1,TRUE
0, 'you may have a claim but it appears minor  as i assume from what you say that you will be paid in full what you are losing is use of the money',0.53099424,1,FALSE
1, 'start by asking yourself where and when these pictures were taken   is it possible you provided a third party permission to use them  were you in a public space',0.9120357,1,TRUE
1, 'as for medical reports',0.57453495,1,TRUE
0, 'it sounds like you need help with money management i recommend you talk to herbert schechter at minneapolis portfolio management group here is the contact info tell them i advised you to talk to them minneapolis portfolio management group',0.003305757,0,TRUE
1, 'if he sues you',0.68209922,1,TRUE
1, 'i suggest that you contact an attorney who is skilled in preparing these documents  a will is different from a living will  one divides up your property after your death and one specifies your medical preferences in the event that you are in an endstage medical condition or state of permanent unconsciousness  in our office',0.80835897,1,TRUE
0, 'many attorneys charge very affordable rates for uncontested divorces  however',0.33649859,0,TRUE
1, 'start by speaking to a civil attorney who specializes in sexual molestation claims against police officers or at least has experience in this  youll have to spend some time on google and i can tell you',0.56046355,1,TRUE
0, 'absolutelyyou should obtain needed medical care and treatment immediately and follow the doctors advice do not give any statement to the adverse party or insurance company nor grant them access to any medical records photograph the injuries and the damage done to any property contact a personal injury attorney in your area as soon as possible so that you can protect your rights you may also find it helpful to review the legal guides i have published on  avvocom dealing with many of the issues you are now facing the guides can be accessed through my profile page on avvocom  legal disclaimer  if this information has been helpful',0.18463527,0,TRUE
0, 'you should contact a local personal injury attorney right away',0.077453062,0,TRUE
1, 'everyone gets a housing allowance on the means test  yes',0.82927579,1,TRUE
0, 'im sorry to hear of your situation  i know its frustrating   without knowing the device you are talking about and what happened to you',0.154254,0,TRUE
0, 'a negligent driving in the 2nd degree is one of the most serious traffic infractions and can have major consequences with insurance companies there are several ways to fight this type of ticket that may keep it off your driving record from what youve written it sounds like there may be some issues in the way the officer issued the ticket feel free to contact me at 2538526600 if you have questions or need help fighting this',0.015439882,0,TRUE
1, 'you have to have a witness period  sometimes you can get away with having them appear by phone or via the net',0.70892417,1,TRUE
1, 'hire an attorney to see if a deal can be worked out with the prosecutor',0.34536672,0,FALSE
0, 'you have many questions but have revealed few facts other than that the allegedly harrasing speech was in mandarin and that you have been acused of harassment  thus',0.84093362,1,FALSE
1, 'although the soldier was not punished under the ucmj',0.81732517,1,TRUE
1, 'talk to the lawyer you already have  if you paid them they may help you with this because it is a pretty simple process  if you own a smartphone',0.18159455,0,FALSE
1, 'it is not illegal to do something that really upsets a child if it were',0.81735945,1,TRUE
0, 'the answer is covered by rcw 9a04080  the government has 2 years to file charges if it charges you with assault in the fourth degree gross misdemeanor or 3 years to file an assault in the second degree felony  these are the two mostlikely charges given the information within your question  you should consult an attorney before making any statements to law enforcement  good luck',0.57501245,1,FALSE
1, 'when a person dies',0.71394283,1,TRUE
1, 'just by looking at the names',0.79723185,1,TRUE
0, 'more information is needed to determine whether your mother has any form of relief that is available to her please feel free to contact me for a consultation  seeta l nangia',0.004365274,0,TRUE
0, 'i am licensed in nevada',0.40334031,0,TRUE
0, 'your best course of action contact a local attorney',0.026836963,0,TRUE
1, 'to begin with',0.50796998,1,TRUE
0, 'only the absences in the last three years matter',0.81551284,1,FALSE
0, 'the short answer is  because she can  superior court judges have cramped enough criminal dockets they must deal with that they dont want to deal with your divorce case  particularly',0.55808866,1,FALSE
1, 'it is at the officers discretion  however we have fought many of these tickets',0.79160935,1,TRUE
0, 'i handle these matterscontact the office anytime for a free initial consultationdaviddflahertylawcom',0.090811372,0,TRUE
0, 'mr pedersen is right',0.43103305,0,TRUE
1, 'generally',0.50571018,1,TRUE
1, 'yes  you probably can sue for slander  you would be entitled to the damages you suffered   ie loss of wages  slander cases are hard though  you have to prove the statement was false',0.28471798,0,FALSE
1, 'if this is the case hire him a local lawyer in georgia and see if paying off the fines will remove the warrant  win win georgia gets there money does not have to pay for extradition and you son gets out of jail',0.60356265,1,TRUE
0, 'it is not a great idea to represent yourself   you do',0.010061963,0,TRUE
0, 'most likely you will need to consult a lawyer to advise as to any defects in the proceedings objections to those defects may delay the matter',0.86050367,1,FALSE
1, 'sounds vaguely familiarlike a love triangle perhaps  if not',0.75144076,1,TRUE
1, 'you will need to disclose the fact that you were arrested and received a pardon a pardon may insult you from removal proceedings and open up avenues of relief you would be best advised to take a copy of your criminal record to an experienced immigration attorney for a thorough review',0.40777093,0,FALSE
1, 'the short answer is yes unless you signed a document in which you released all claims in washington',0.73817623,1,TRUE
0, 'i agree with atty kogan',0.21807638,0,TRUE
1, 'there are a lot of factual issues at hand here  i think you best consider retaining an attorney to help you rather than a forum such as this',0.73275417,1,TRUE
0, 'call my office at 2126820700 to make an appt for monday',0.031922504,0,TRUE
1, 'the most important thing to understand about probation violations is that the offender does not have the same rights as when they are charged with a crime  probation violations are considered post conviction issues and offenders actually have very few rights  they can often be stuck in jail waiting to see a judge for a long time as the law does not mandate timeframes for probation violators  the law simply says that they must see a judge in a reasonable amount of time',0.90096891,1,TRUE
0, 'i handle auto accident injury cases in san luis obispo and meet your criteria  you can call me for a free consultation  renee nordstrand 805 9622022',0.001156113,0,TRUE
0, 'i can take care of this for you despite what you may have said to the officer you wont have to come to our office or go to court we do everything for you',0.03838335,0,TRUE
1, 'the right time is immediately after you got out of the doctors office or er in 2007  consult a local wc attorney asap and pray it is not too late',0.22231452,0,FALSE
1, 'neither acceptance of',0.50328183,1,TRUE
1, 'i agree with my colleague  generally there is not a need to wait',0.57840735,1,TRUE
1, 'you really should not be trying to draft your own contracts for an investment this large your father has changed his mind once what if he changes his mind again is your contract valid did you do all the things you are supposed to do to make a contract for real property valid btwbecause you have to pay your father 1',0.91907763,1,TRUE
1, 'when you refer to the cardholder',0.77921909,1,TRUE
1, 'well',0.50571018,1,TRUE
1, 'i take it he was convicted after a trial and not by entering a plea of guilty or no contest  mr dane is correct about the timing for filing the appeal  usually',0.61180276,1,TRUE
1, 'the answer to your question is found at civil code section 7893 which states a landlord shall not with intent to terminate the the occupancy under any lease willfully cause',0.91280288,1,TRUE
0, 'my understanding is that the interstate compact will result in two points on your ny license for an out of state moving violation i believe it may be worthwhile to contest the ticket in court call me at 7327803090',0.057395671,0,TRUE
1, 'i agree with all of the above  you can also hire a consumer attorney to represent you and write a strong letter on your behalf',0.4669781,0,FALSE
0, 'we are sorry to hear about your issue you can find a great local lawyer to investigate the situation right here avvo has an excellent find a lawyer tool to locate a toprated attorney near you who offers a free consultation hopefully',0.000148164,0,TRUE
1, 'i would look very carefully at the question or questions you are asked  if you are askedwhether you have been convicted',0.24175717,0,FALSE
1, 'jail time is not an issue so you can stop worrying about that  as the payee you must account for the money paid on the minors behalf and show that it was used for the benefit of the minor you will likely be asked to show proof of joint custody along with proof that you didnt just take the money for your own benefit  this will likely all turn out well assuming you have the proof  here is a link to a ssa web page you may find helpful  httpwwwsocialsecuritygovssitextrepayeeussihtm',0.78934854,1,TRUE
1, 'strictly speaking',0.50466365,1,TRUE
0, 'the first thing you need to do if and when you get sued is file an answer  the summons will tell you that you must appear by way of an answer in 10',0.85653722,1,FALSE
0, 'i agree with mr feulner keep in mind that the judge dealing with that support issue did not actually deal with any time sharing custody type issues',0.92421973,1,FALSE
0, 'probably not you are not inadmissible based on what you say',0.48090205,0,TRUE
0, 'yes',0.50571018,1,FALSE
1, 'if i was his attorney i would argue that this is a compelling reason to deviate from the formula and i believe a judge would entertain this argument the burden would be on him to prove it',0.81769347,1,TRUE
0, 'i have an office located in appleton and would be happy to meet with you and discuss various options 920 7318490',0.028916592,0,TRUE
1, 'if the court withheld adjudication and you have never been formally convicted adjudicated guilty of a crime',0.84619665,1,TRUE
0, 'i agree with the attorneys above',0.48171249,0,TRUE
1, 'likely cant sue the cops if they were merely acting on statements given by others that turned out to be false  if cops knew they were false',0.75876635,1,TRUE
0, 'you should take attorney hackworth up on his offer  good luck',0.39498845,0,TRUE
1, 'yours is a very complex situation',0.6917842,1,TRUE
1, 'if you are not related to the person',0.6249963,1,TRUE
1, '1 is it necessary to hire a lawyer who specialize in ecommerce when i create my own website for my own business   as someone who does a lot of work for websites',0.16117676,0,FALSE
0, 'that would be a very good idea',0.49626634,0,TRUE
0, 'hire a lawyer who can get on this right away we practice in georgia and you can find many lawyers right here on avvos find a lawyer featurehere are more general accident tipsif injured',0.051509231,0,TRUE
1, 'no',0.50571018,1,TRUE
1, 'are you asking about attorneys fees or court filing fees  if you have already filed an appearance in the lawsuit and paid the court fee for appearing',0.93657792,1,TRUE
1, 'you need to hire a criminal lawyer as soon as possible sexual battery in florida is a very big deal depending on the circumstances there are degrees of sexual assault ranging from a second degree felony to a life felony what you thought the persons age was',0.41423032,0,FALSE
0, 'if they are breaching the contract of insurance that you have paid for',0.55373734,1,FALSE
1, 'we get reports from our clients all over michigan that cps workers are rude',0.12364014,0,FALSE
0, 'the court that ordered your parenting plan retains exclusive jurisdiction  particularly if the spouse and children continue to reside in that county  you need to file there',0.93611842,1,FALSE
0, 'call or write',0.26751184,0,TRUE
0, 'go to small claims court and see what the judge says when he hears your story and then hears there story poeple should be paid',0.90393674,1,FALSE
1, 'i work for insurance companies as outside counsel and worked for an insurance company for 6 years  i would hold off singing the release until they pay for the rental reimbursement  most insurers will set up the rental with you over the phone and direct bill the rental company  should not be much harder than making a quick phone call to your adjuster to make sure the direct bill was set up    generally speaking most insurers will not require you to sign a release for a property damage claim  part of the reason for this is that when they start to tear down the vehicle they can find additional unseen damages  as an example',0.70569539,1,TRUE
0, 'the court will expect you to attempt to enforce the existing court order to the fullest extent of your parental authority  so your child simply saying she doesnt want to visit is not sufficient  you are expected to insist that she visit  that said',0.74583995,1,FALSE
0, 'you can always swap your attorney with one that you have more confidence in',0.65903413,1,FALSE
0, 'we are sorry to hear about your issue you can find a great local lawyer to investigate the situation right here avvo has an excellent find a lawyer tool to locate a toprated attorney near you who offers a free consultation hopefully',0.000148164,0,TRUE
1, '1 you can preserve',0.65767437,1,TRUE
0, 'the short answer to your question is  maybe however',0.82376289,1,FALSE
1, 'of course',0.50186706,1,TRUE
1, 'usually a local attorney will best be able to handle your issue there is value in knowing the local customs and often in knowing the local judges   and im located in visalia',0.33127227,0,FALSE
1, 'in addition to canhr',0.30914459,0,FALSE
1, 'the rule is stated differently by different courts but in all cases a corporate officer or director is',0.77763915,1,TRUE
1, 'sounds like your friend needs an elder law attorney to step in  go to avvocom',0.60140109,1,TRUE
1, 'no',0.50571018,1,TRUE
1, 'if youre asking if you have a lawsuit against mva for causing your car to be towed',0.3998796,0,FALSE
1, 'yes',0.50571018,1,TRUE
0, 'if the owner of an ira dies and the primary beneficiary has predeceased her',0.76531023,1,FALSE
0, 'you need to talk to an attorney to determine whether or not this is sexual harassment  two texts does not sound like you have a solid case  however',0.3899295,0,TRUE
1, 'your mom can revoke the poa in writing and appoint someone else',0.93093556,1,TRUE
0, 'you obviously need to protect your and your childs interest that he wants under these facts just makes his road very difficult  asking does mean getting  call me at 9787493606 with questions or assistance',0.042840652,0,TRUE
1, 'in addition to checking with the tn department of labor',0.17104752,0,FALSE
1, 'h1b petition is not yet revoked  only a recommendation is made by the embassy based on your interview  the company will get a notice of intent to deny',0.96920389,1,TRUE
0, 'you need a lawyer',0.55452245,1,FALSE
1, 'ira accounts are exempt assets under the bankruptcy code and cannot be attached by creditors  however',0.96604085,1,TRUE
0, 'sure the creditor wants you to go into more debt to pay the creditor off the question should be whether that makes any finanacial sense in additon to a lawyer',0.87661117,1,FALSE
1, 'you will need to retain a lawyer to review your case and determine if its worth pursuing its impossible to predict or evaluate your claim in a public forum like this there are too many factdependent issues to address but generally here are my thoughts  this is a very tough question to answer because it involves the intersection of 1 contract law 2 intellectual property law and 3 potential tort law in two areas i invasion of privacy and ii possible defamation a straight tort and false light another invasion of privacy tort  1 contract law when you volunteer to perform a duty without consideration',0.99817944,1,TRUE
0, 'indeed',0.50571018,1,FALSE
1, 'you must hire a lawyer  that is the best way to proceed  only if you are indigent and the court so finds do you get a court appointed lawyer   if you were in harris county',0.30252713,0,FALSE
1, 'youve pretty much finished the job',0.39244935,0,FALSE
1, 'your post boils down to i think my attorney did not do his job',0.46752971,0,FALSE
1, 'go to the 7th floor in the kings county family court',0.72291034,1,TRUE
1, 'it is possible they might reinstate your probation',0.57853645,1,TRUE
0, 'your best bet is to contact a local personal injury attorney',0.046603356,0,TRUE
0, 'i cannot give legal advise over the internet nor can i establish an attorney client relationship with you you should not assume or otherwise conclude that there is an attorney client relationship between any reader and this writer or his firm these comments are only guideposts they are not subject ot any privilege protections indeed',1.73E-06,0,TRUE
0, 'first of all',0.59192365,1,FALSE
0, 'i strongly recommend that you consult with an experienced lawyer in your community and have a confidential discussion about your circumstances and options for resolution',0.008813025,0,TRUE
0, 'on the face of this question to start',0.83577961,1,FALSE
0, 'wow',0.50571018,1,FALSE
0, 'in order to properly handle this issue',0.75983953,1,FALSE
0, 'easiest to turn it over to your insurance company to sort out',0.056827307,0,TRUE
0, 'simple answer no',0.43971765,0,TRUE
1, 'the l1a petition isnt something people do after asking the internet you have a foreign corporation that has been operating for at least 3 years and a us sister company that operates under specific ownership and management requirements and you have to prove it in the application and the person who is to come',0.97695929,1,TRUE
1, 'a confession alone goes a liong way toward a conviction',0.59001321,1,TRUE
0, 'is there a court order  if there is',0.60970849,1,FALSE
1, 'you really need to speak with a lawyer directly to try to get exact answers on what is going on ill answer as best as i can based on what information is here  1 very good question  it makes no sense for them to do this absent a showing that you committed fraud in first getting conditional permanent residence  your ex may have written to uscis and made some form of accusation  no real way to know  2 no  not right now  terminated means theyre over',0.98471731,1,TRUE
1, 'at the time you enter into an agreement and ask the court to enter a decree of legal separation',0.84796989,1,TRUE
0, 'you would need to file something with the court',0.5716188,1,FALSE
1, 'sounds like a big messand this does not sound like a typical probation you need to consult with an attorney and explain exactly what was required of you and why the judge is not accepting the community service proof youve submitted',0.79605335,1,TRUE
1, 'yes',0.50571018,1,TRUE
0, 'if you email me your friends name and address i iwill look it up for you',0.018696547,0,TRUE
1, 'emancipation is an uphill battle and there are many factors the court would consider before granting such a request  in the information you have provided and your gfs fear of even filing for emancipation i have to say your chances are none  rcw 1364020 governs emancipation of a minor in a petitio for emancipation your gf would need to show  e a declaration by the petitioner indicating that he or she has the ability to manage his or her financial affairs',0.9357087,1,TRUE
0, 'hire an attorney to help you with your case',0.30121097,0,TRUE
0, 'i live and work in california and deal with accidents like yours all the time',0.23535343,0,TRUE
0, 'call pintas  mullins in chicago  ask for laura she is a great attorney  will likely provide a free case evaluation   you really need a law firm licensed in your state to take this on  i hope the referral works out   best of luck to you emery ledger attorney at law  wwwledgerlawcom  8003000001',0.077376708,0,TRUE
1, 'you should try some of the nonprofit organizations that serve tenants',0.6428681,1,TRUE
0, 'no he does notplease contact us and we will be delighte sense for them to do this absent a showing that you committed fraud in first getting conditional permanent residence  your ex may have written to uscis and made some form of accusation  no real way to know  2 no  not right now  terminated means theyre over',0.98471731," 1""",FALSE
